name,content,category,labels
景德镇中国陶瓷博物馆,景德镇陶瓷博物馆是中国最大的以陶瓷为主题的博物馆，也是世界上独一无二的。场馆非常大，共有五楼。从遥远的石器时代到今天，漫长的人类进化历史和人类文明发展历程催生出灿烂的陶瓷文化。陶瓷是景德镇的标志，景德镇的历史发展就是陶瓷的发展。这里陈列着上万件瓷器，都是景德镇地区所出土的。如民窑、御窑瓷出土最多，造型最精，品格最高，价值最大。东晋时期的青瓷，宋代景德镇开始全面繁荣，元代青花瓷驰名中外，明清达到了顶峰，千百年来，无疑成为了中国对外的名片、中华文化血脉中最浓重的。,历史文化,8
景德镇中国陶瓷博物馆,这是景德镇最值得来的博物馆，展品丰富，还有现代艺术家的陶瓷精品展，而且都是免费的。唯一的缺点是没有公交车直达，从火车站打车过来需要不到二十块钱。博物馆属于景德镇的新城，附近居民较少，估计再过两年就能发展的比较好了,交通,2
景德镇中国陶瓷博物馆,景德镇西侧的这座博物馆除了公共交通比较令人发指一外（门口的公交车又远 车次也不多）内部的装修以及展品都是堪称经典的，首先博物馆的面积就很大，从古代到现在按照朝代时期分布的展厅展示了各时期优秀的陶瓷制品以及介绍了制作工艺，沿着楼梯慢向上，一口气连贯的布局给人一种好似畅游历史之间的感觉。,交通/历史文化,2|8
景德镇中国陶瓷博物馆,古树很多。进去有个古道林荫大道，很漂亮，夏天区，很漂亮的大路。里面有很多制瓷的师傅，很详细的介绍了不同的瓷窑，瓷器，还有做法，对陶瓷感兴趣的，可以进去参观。中国瓷器，值得了解下，不过个人觉得门票略贵了些,门票,1
景德镇中国陶瓷博物馆,凭身份证免费，一共七层，从古代一直到现在，里面看到了景德镇瓷器发展历程介绍和精美瓷器，不过没有请讲解只能走马观花，大致了解一下。南方的姑娘讲话好轻柔，想蹭听下，都听不到，只听到有个讲骨瓷的餐具不要经常用，还是用高白瓷的好。,门票/历史文化/讲解,1|8|7
景德镇中国陶瓷博物馆,现代人做的瓷器没几个意思，这个博物馆虽然没有那么齐全但陶瓷还是不错的，气场也很好。场馆大气，而且是免费的，去的时候人很少，展馆按时间的轴线开始布列展厅的。清代瓷器有点儿意外的好看，年代久远的都是修复作品了，还不错。个人觉得，三无头脑的还是别去了，不适合。,门票,1
景德镇中国陶瓷博物馆,景德镇中国陶瓷博物馆，我们是参观完古窑博览区然后下午来的这里，上午对景德镇的陶瓷工艺有了个初步的了解，下午就来看这里的各种展品，元代、宋代瓷器最为珍贵，因为数量不多，物以稀为贵，推荐还是预约一个讲解，会发讲解蓝牙耳机，一个多小时，可能系统地了解一下博物馆的展品，然后再重点逛喜欢的展品，这里不需要门票，注册扫码就好，这里还有大件行李箱寄存处！,讲解/门票,7|1
景德镇中国陶瓷博物馆,修建得十分高大上，空间层次丰富，不同的馆主题多样。大人孩子不仅能了解很多知识，让孩子看起来也一点也不枯燥乏味。馆内运用了不少声光电手法，有很高的科技含量。而且还免门票哦！非常值得一去，游览时间要都看到得2至3小时。尽显中国陶瓷的瑰宝与造诣！,门票,1
景德镇中国陶瓷博物馆,江西景德镇的景泰蓝早已历史悠久，名闻中外，推陈出新。无论制作工艺、基料、材料、色彩搭配、品种都冠绝天下，日本虽偷学了去，但这种历史积淀和几百代匠人大师和后起之秀的传承创新是偷不走的，叹为观止！不愧为中华瑰宝！,历史文化,8
景德镇中国陶瓷博物馆,1.景德镇作为中国元明清官窑的扛鼎重镇，这个博物馆承载着很大的历史文化教育传承的责任和使命； 2.博物馆很新，但藏品很老； 3.常设馆从4楼到7楼，不走回头路，重器都在这里了； 4.观察下来，宋元明的官窑瓷器的品种画片器形都不算很全，清朝相对更全一点； 5.不是很懂的游客可以听一下讲解，更有体验感。,历史文化/讲解,8|7
景德镇中国陶瓷博物馆,作为国内唯一家陶瓷专类博物馆，这里非常值得来参观，不但了解了景德镇城市发展史，也能了解我国瓷器发展的一条主要脉络。最惊喜的是智能机器人讲解员，学到很多知识,历史文化/讲解,8|7
景德镇中国陶瓷博物馆,中国瓷都，汇天下名瓷，中国陶瓷博物馆。博物馆收藏陈列瓷器品达40万件，一为我们展现。免费wifi，免费讲解（声控介绍，扫码介绍），免费停车，在售票窗口拿身份证登记免门票。正常游览时间2小时左右。,讲解/停车/门票,7|11|1
景德镇中国陶瓷博物馆,场馆登记身份证就能进，大停车场免费停车，场馆空调凉爽，不怕长时间观看，很多精致的瓷器可看，顺便说一句，是无障碍场馆，工作人员态度很好，残疾人很方便，我带着父亲，每层都有人帮助！,停车,11
景德镇中国陶瓷博物馆,借你名字展示景德镇的惊世作品，与此馆无关。惊世绝美的景泰蓝掐丝珐琅彩工艺品，继承传统又溶入新时代的灵秀，更是幻彩夺目，华丽大气，恨不能统揽胜入怀，好赏玩。但，仅图片而已，也够一饱秀丽色，养眼！,风景,0
景德镇中国陶瓷博物馆,"博物馆很漂亮，里面有历代的陶瓷展示，有很多精品，说明也比较详细,是景德镇必去的地方。而且因为是公立博物馆，所以免费参观。不过，要保证足够的时间，不然看不完。",门票,1
景德镇中国陶瓷博物馆,值得一去，有不少真东西……宋瓷，元青花，珠山八友，7501，文革瓷……非常不错。还有制瓷工艺、材料。景德镇的发展历史，值得一去,历史文化,8
景德镇中国陶瓷博物馆,景德镇博物馆，就是景德镇陶瓷博物馆。免门票，但大家要加“景德镇陶瓷博物馆”微信公众号。在公众号里预约参观卷，到博物馆后，不需要领劵，凭手机预约的码或扫脸进馆，非常方便。博物馆有自动解说器，租金30元，挂在胸前，走到哪里，自动解说到哪里。看见有编号的古董，按数字，就介绍该古董。 一趟参观下来，感觉还是人工解说好，但不知道价格多少。,门票/讲解,1|7
景德镇中国陶瓷博物馆,唯一陶瓷主题博物馆 推荐理由：在世界知名的博物馆中，景德镇瓷器几乎都是“镇馆之宝”，而有“千年瓷都”美誉的景德镇，有着中国唯一家陶瓷主题的博物馆——景德镇中国陶瓷博物馆！当你走进中国陶瓷博物馆，你就走进了一个独一无二的瓷的世界，这里收藏了自新石器时代陶器和汉唐以来各个不同历史时期的陶瓷名品佳作3万6千余件，其中国家珍贵文物500余件，涵括了景德镇千年制瓷历史长河中的代表品种。,历史文化,8
景德镇中国陶瓷博物馆,景德镇中国陶瓷博物馆，来到这里建议还是跟着讲解员了解一下整个博物馆的藏品，这样能够更加系统地了解景德镇和中国瓷器发展的历史，提前押100元或者身份证就能领取到一个耳麦，基本上从最早的景德镇历史到后来唐宋元明清的陶瓷发展，还有近代的陶瓷发展，看到不少精品，很多也是碎片修复出来的，挺震撼的,讲解/历史文化,7|8
景德镇中国陶瓷博物馆,修建得十分高大上，空间层次丰富，不同的馆主题多样。大人孩子不仅能了解很多知识，让孩子看起来也一点也不枯燥乏味。馆内运用了不少声光电手法，有很高的科技含量。而且还免门票哦！非常值得一去，游览时间要都看到得2至3小时。,门票,1
景德镇中国陶瓷博物馆,非常糟糕的体验。排队无人管理，全靠挤进去。停车场空的很多车位不让进。效率低下，丢人现眼了,停车,11
景德镇中国陶瓷博物馆,导游态度好，有耐心，讲解细致,讲解,7
景德镇中国陶瓷博物馆,这个博物馆的展品已搬到昌南路上新建的中国陶瓷博物馆里了。新馆很大，只是公共交通不方便。只能自驾或打车。,交通,2
景德镇中国陶瓷博物馆,景德镇的第一站来博物馆了解陶瓷的知识，是一个非常不错的安排。 蹭讲解的注意时间10：30&14：30！ 博物馆展出了五代的青瓷、白瓷；宋代的青白瓷；元代的青花瓷、卵白瓷、釉里红；明代的青花瓷 、五彩瓷、斗彩、各类颜色釉瓷；清代的数十类精品陶瓷。 这是国内第一家陶瓷专题博物馆。在这里可以全方位地了解陶瓷技艺的历史与发展。 博物馆自带免费停车场，门票也是免费的，刷身份领取门票或公众号提前预约均可。,讲解/历史文化/停车/门票,7|8|11|1
景德镇中国陶瓷博物馆,景德镇中国陶瓷博物馆是国内第一家大型陶瓷专题艺术博物馆。收藏着新石器时代和汉唐以来各个不同历史时期的陶瓷名品佳作二万余件，还收藏不少外国瓷和外地瓷，特别是近代和当代景德镇陶瓷精品是该馆独有的。 参观该馆免费，凭身份证换票入馆参观。,门票,1
景德镇中国陶瓷博物馆,景德镇陶瓷馆，建于1954年。它坐落在景德镇市区河西枫树山陶瓷文化博览区内，与古窑瓷厂毗邻。馆内珍藏有古代陶瓷片数万计，古代陶瓷珍品2500余件，包括五代的青瓷和白瓷；宋代的青白瓷；元代的青花瓷、卵白瓷、釉里红；明代的青花瓷、五彩瓷、斗彩、各类颜色釉瓷，以及清代的数十类精品陶瓷。现代各陶瓷工厂、陶瓷研究所和陶瓷名家的作品，也都有收藏。,历史文化,8
景德镇中国陶瓷博物馆,位置比较偏，距离公交车站都有2公里左右，标牌几个字太小也不明显，因为免费提交身份证即可兑票，建议请一个讲解员，100元，毕竟这种地方还是有说明比较有意思，馆内很大很空旷，五个展厅，认真看一天都可以，不过空调开的真心太低了，根本不能待太久。,门票/讲解,1|7
景德镇中国陶瓷博物馆,"从清润到妍丽，随着时代推移技艺越来越精。景德镇历代瓷器上品集于一馆，完全是超值享受。

建议没兴趣的家庭和群体不必入馆，不仅浪费时间，孩子吵闹大人叫嚣简直煞风景。",风景,0
景德镇中国陶瓷博物馆,听得值得去的博物馆，参观免费，建议花100元请讲解。可以看的东西很多，有些讲解不解释，就不知道为什么好。展馆比较现代，里面的展品很丰富，按年代展出，层递进。,讲解,7
景德镇中国陶瓷博物馆,"发觉景德镇可玩的地方不多，这个博物馆到值得一去，里面各种不同年代的瓷器，许多都是珍贵文物。也介绍了各个工序。
  而且博物馆免费，停车也免费，",门票/停车,1|11
